"_id.Fisher ID",_id.reportDate,reportName,reportDate,group,category,Fisher ID,Shoot Start,Shoot Start Location,Shoot Finish,Shoot Finish Location,Shot Depth (m),Haul Start,Haul End,Comments (Catch),Main Species Index,Main Species,Main Catch Weight (kg),Record Bycatch (Y/N),Fishing Gear,Bait Used,No Hooks,Line Length (m),Mitigation Study,Mitigation type,Fisher Sampling (Y/N),Comments,Bycatch Index,Bycatch Species,Individual / Group,Sex,Alive Count,Dead Count,Retained Count,Total Alive Weight (kg),Total Dead Weight (kg),Total Retained Weight (Kg),Photo (First),Sampled Species Index,Sampled Species,Number of Individuals,Length Category,Sex (Sampled Species),Comments (Sampled Species),AST Correlation ID,APP Correlation ID,Uploaded Date
FM000017,2021-12-12T00:00:00.000Z,FM000017,2021-12-12T00:00:00.000Z,5.0,,FM000017,2021-12-10T22:18:53.521Z,'29E260,2021-12-11T00:30:00.000Z,'30E24,105,2021-12-11T12:15:00.000Z,2021-12-12T02:32:00.000Z,,0,Hake,1500,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,1500,2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c448a223-7ab0-4da3-8323-a1f04d9f997a,14319422075AEC118AFFD5E7AD9F4544,2021-12-12T03:27:39.360Z
FM000017,2021-08-04T00:00:00.000Z,FM000017,2021-08-04T00:00:00.000Z,5.0,,FM000017,2021-08-03T20:37:30.307Z,'30E28,2021-08-03T23:30:00.000Z,'30E27,105,2021-08-04T17:00:00.000Z,2021-08-04T23:31:32.737Z,,0,Hake,525,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdogs,Group,,20,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c9217ba3-3965-48bb-be5b-077fff256ad0,9C88AD3B92F4EB11A8511F0BC436815D,2021-08-04T22:43:10.991Z
FM000017,2021-08-04T00:00:00.000Z,FM000017,2021-08-04T00:00:00.000Z,5.0,,FM000017,2021-08-03T20:37:30.307Z,'30E28,2021-08-03T23:30:00.000Z,'30E27,105,2021-08-04T17:00:00.000Z,2021-08-04T23:31:32.737Z,,0,Hake,525,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,1,Porbeagle Shark,Individual,,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c9217ba3-3965-48bb-be5b-077fff256ad0,9C88AD3B92F4EB11A8511F0BC436815D,2021-08-04T22:43:10.991Z
FM000017,2022-01-10T00:00:00.000Z,FM000017,2022-01-10T00:00:00.000Z,5.0,,FM000017,2022-01-09T13:48:52.578Z,'27E461,2022-01-09T16:57:20.059Z,'27E452,100,2022-01-10T08:43:54.021Z,2022-01-10T22:53:41.126Z,,0,Hake,1700,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1ff98244-fe93-471d-b7f4-8cc66f9518c8,6C0119E05271EC11BE168799C604717B,2022-01-10T23:58:59.837Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-03T21:19:24.038Z,"50.4675179500812,-7.13669109840352",2021-08-03T22:30:00.000Z,"50.4916428282632,-7.11058954292959",105,2021-08-04T16:40:26.581Z,2021-08-04T22:05:39.054Z,,0,Hake,475,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,0,Spurdog,Group,,120,120,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9591b29a-c005-4d12-9ebc-117f9080e786,76DF3D0698F4EB11AC90D743F96C5CCB,2021-08-08T10:57:56.558Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-03T21:19:24.038Z,"50.4675179500812,-7.13669109840352",2021-08-03T22:30:00.000Z,"50.4916428282632,-7.11058954292959",105,2021-08-04T16:40:26.581Z,2021-08-04T22:05:39.054Z,,0,Hake,475,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,1,Porbeagle Shark,Individual,,2,7,0,NA,NA,NA,https://atlas-api.theastgroup.com/api/v1/artifact/catch-pictures/C8BFF40068F5EB11A848DF12BE867F84/CEFAS,NA,NA,NA,NA,NA,NA,9591b29a-c005-4d12-9ebc-117f9080e786,76DF3D0698F4EB11AC90D743F96C5CCB,2021-08-08T10:57:56.558Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-03T21:19:24.038Z,"50.4675179500812,-7.13669109840352",2021-08-03T22:30:00.000Z,"50.4916428282632,-7.11058954292959",105,2021-08-04T16:40:26.581Z,2021-08-04T22:05:39.054Z,,0,Hake,475,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,2,Flapper Skate,Individual,,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9591b29a-c005-4d12-9ebc-117f9080e786,76DF3D0698F4EB11AC90D743F96C5CCB,2021-08-08T10:57:56.558Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-04T22:08:57.027Z,"50.4170980540758,-7.14725823429255",2021-08-04T23:45:43.306Z,"50.4154353904937,-7.1315233246299",105,2021-08-05T13:30:00.000Z,2021-08-05T22:19:06.189Z,,0,Hake,725,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,0,Porbeagle Shark,Individual,,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9737e90-6836-4cd6-864c-8949e5f9697a,2897202A68F5EB11A848DF12BE867F84,2021-08-08T10:57:56.714Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-04T22:08:57.027Z,"50.4170980540758,-7.14725823429255",2021-08-04T23:45:43.306Z,"50.4154353904937,-7.1315233246299",105,2021-08-05T13:30:00.000Z,2021-08-05T22:19:06.189Z,,0,Hake,725,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,1,Spurdog,Group,,120,120,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9737e90-6836-4cd6-864c-8949e5f9697a,2897202A68F5EB11A848DF12BE867F84,2021-08-08T10:57:56.714Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-04T22:08:57.027Z,"50.4170980540758,-7.14725823429255",2021-08-04T23:45:43.306Z,"50.4154353904937,-7.1315233246299",105,2021-08-05T13:30:00.000Z,2021-08-05T22:19:06.189Z,,0,Hake,725,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,2,Flapper Skate,Individual,,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b9737e90-6836-4cd6-864c-8949e5f9697a,2897202A68F5EB11A848DF12BE867F84,2021-08-08T10:57:56.714Z
FM000018,2021-08-08T00:00:00.000Z,FM000018,2021-08-08T00:00:00.000Z,5.0,,FM000018,2021-08-05T16:23:20.351Z,"50.4149176737139,-7.13381765164243",2021-08-05T22:19:32.493Z,"50.4260180220669,-7.16631352713759",105,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,,NA,NA,NA,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0281e6ca-2746-4f60-833f-208d06d9d299,4C9A750F01F6EB11869E71654034378C,2021-08-08T10:57:56.900Z
FM000017,2022-02-10T00:00:00.000Z,FM000017,2022-02-10T00:00:00.000Z,5.0,,FM000017,2022-02-09T19:31:53.841Z,'27E435,2022-02-09T22:14:12.252Z,'27E444,100,2022-02-10T11:18:25.489Z,2022-02-10T21:58:40.409Z,,0,Hake,3000,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55c00874-b73e-4eb3-b701-6be612e213be,9E11E2DFDE89EC11970D25BD83BC3853,2022-02-10T22:19:23.455Z
FM000017,2021-07-15T00:00:00.000Z,FM000017,2021-07-15T00:00:00.000Z,5.0,,FM000017,2021-07-08T00:57:17.897Z,"50.6867421686436,-6.10865351273714",2021-07-08T01:25:57.789Z,"50.7069213283766,-6.02822713952718",85,2021-07-08T14:06:23.332Z,2021-07-08T22:56:17.412Z,,0,Hake,0,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,110,50,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936c4e7d-6a98-472f-9366-4791e0537ff4,2092230B7FDFEB1182E7FB15F41E8F44,2021-07-15T20:52:12.116Z
FM000017,2021-07-15T00:00:00.000Z,FM000017,2021-07-15T00:00:00.000Z,5.0,,FM000017,2021-07-14T16:27:15.780Z,'30E355,2021-07-14T17:56:42.219Z,'30E355,85,2021-07-15T12:00:53.833Z,2021-07-15T21:28:08.501Z,,0,Hake,700,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,45,20,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6b7b4693-95a0-47e9-8b93-eb9e34cff49c,2CAB75F6B7E4EB11AF16B15774C137BC,2021-07-15T20:52:14.381Z
FM000017,2021-07-15T00:00:00.000Z,FM000017,2021-07-15T00:00:00.000Z,5.0,,FM000017,2021-07-15T21:28:17.369Z,"50.6922768206551,-6.11491548169258",2021-07-15T21:48:52.533Z,"50.7039433352725,-6.06151667288192",85,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,,NA,NA,NA,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8523fbbc-93ca-4b38-927c-e94fc3a3ff0e,BA5BAC2DABE5EB118E59F5B71EA5E8B4,2021-07-15T20:52:16.577Z
FM000017,2021-10-02T00:00:00.000Z,FM000017,2021-10-02T00:00:00.000Z,5.0,,FM000017,2021-10-01T21:55:24.811Z,'29E349,2021-10-02T00:21:46.204Z,'29E360,100,2021-10-02T13:11:04.845Z,2021-10-02T21:27:50.630Z,,0,Hake,350,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,Porbeagle Shark,Individual,,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7c1533a0-d5f1-4893-9076-7dcb48aa6ec8,9AD710DCF922EC1199D379C5D401DAA7,2021-10-02T20:47:58.880Z
FM000017,2021-10-02T00:00:00.000Z,FM000017,2021-10-02T00:00:00.000Z,5.0,,FM000017,2021-10-01T21:55:24.811Z,'29E349,2021-10-02T00:21:46.204Z,'29E360,100,2021-10-02T13:11:04.845Z,2021-10-02T21:27:50.630Z,,0,Hake,350,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,1,spurdogs,Group,,50,110,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7c1533a0-d5f1-4893-9076-7dcb48aa6ec8,9AD710DCF922EC1199D379C5D401DAA7,2021-10-02T20:47:58.880Z
FM000017,2021-09-03T00:00:00.000Z,FM000017,2021-09-03T00:00:00.000Z,5.0,,FM000017,2021-09-02T22:22:56.513Z,'28E253,2021-09-03T00:35:34.227Z,'28E261,115,2021-09-03T12:29:00.223Z,2021-09-03T23:22:44.709Z,,0,Hake,975,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,Porbeagle Shark,Individual,,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f514e1e2-0507-4a73-a389-42560f1e973b,06668FEF330CEC1196F79119F0CFC8A8,2021-09-03T22:40:31.576Z
FM000017,2021-09-03T00:00:00.000Z,FM000017,2021-09-03T00:00:00.000Z,5.0,,FM000017,2021-09-02T22:22:56.513Z,'28E253,2021-09-03T00:35:34.227Z,'28E261,115,2021-09-03T12:29:00.223Z,2021-09-03T23:22:44.709Z,,0,Hake,975,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,1,spurdogs,Group,,60,90,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f514e1e2-0507-4a73-a389-42560f1e973b,06668FEF330CEC1196F79119F0CFC8A8,2021-09-03T22:40:31.576Z
FM000017,2022-01-28T00:00:00.000Z,FM000017,2022-01-28T00:00:00.000Z,5.0,,FM000017,2022-01-27T16:09:28.396Z,'27E461,2022-01-27T17:21:32.340Z,'27E452,95,2022-01-28T13:14:10.584Z,2022-01-28T20:02:58.403Z,,0,Hake,1000,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,0,spurdog,Group,,29,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b20f9e08-4636-4464-aa7c-ac80d65820df,56DCBD7F8B7FEC1186892B3B2079EE9F,2022-01-28T20:04:03.293Z
FM000017,2021-10-12T00:00:00.000Z,FM000017,2021-10-12T00:00:00.000Z,5.0,,FM000017,2021-10-12T02:44:48.921Z,'28E134,2021-10-12T04:48:14.329Z,'28E125,100,2021-10-12T12:51:16.333Z,2021-10-12T20:49:08.362Z,,0,Hake,925,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,Porbeagle Shark,Individual,,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7af39583-1c68-45c2-9635-4bd4a7873494,7C1B75FAFD2AEC11B7E6E1F7CACB261F,2021-10-12T20:16:54.550Z
FM000017,2021-10-12T00:00:00.000Z,FM000017,2021-10-12T00:00:00.000Z,5.0,,FM000017,2021-10-12T02:44:48.921Z,'28E134,2021-10-12T04:48:14.329Z,'28E125,100,2021-10-12T12:51:16.333Z,2021-10-12T20:49:08.362Z,,0,Hake,925,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,1,spurdogs,Group,,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7af39583-1c68-45c2-9635-4bd4a7873494,7C1B75FAFD2AEC11B7E6E1F7CACB261F,2021-10-12T20:16:54.550Z
FM000017,2021-10-29T00:00:00.000Z,FM000017,2021-10-29T00:00:00.000Z,5.0,,FM000017,2021-10-29T01:32:38.538Z,'30E36,2021-10-29T04:08:07.201Z,'29E361,90,2021-10-29T16:52:23.394Z,2021-10-29T20:15:31.191Z,,0,Hake,200,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d3af8399-3b44-44a3-b974-bb5985b24a32,F8A0A8B64F38EC11A59E39D49FA5C2D6,2021-10-29T20:24:14.633Z
FM000017,2021-08-17T00:00:00.000Z,FM000017,2021-08-17T00:00:00.000Z,5.0,,FM000017,2021-08-16T22:53:01.943Z,'30E349,2021-08-17T00:30:00.000Z,'30E351,95,2021-08-17T12:31:40.192Z,2021-08-17T20:59:52.772Z,,0,Hake,750,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdogs,Group,,15,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2a6aa05-6b4f-4fe9-942e-a0da9532e52c,9E295952DCFEEB118D0C75E40D4174FA,2021-08-17T20:28:05.143Z
FM000017,2021-08-17T00:00:00.000Z,FM000017,2021-08-17T00:00:00.000Z,5.0,,FM000017,2021-08-15T20:32:22.834Z,'30E342,2021-08-15T23:15:56.010Z,'30E359,95,2021-08-16T13:13:06.860Z,2021-08-16T22:47:19.189Z,,0,Hake,650,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343b4b60-31ac-4213-b35d-ab730e9b9afb,3E0C2B81FFFDEB11BAAA2DB083F06DD2,2021-08-17T11:30:47.533Z
FM000017,2022-01-26T00:00:00.000Z,FM000017,2022-01-26T00:00:00.000Z,5.0,,FM000017,2022-01-25T19:18:20.126Z,'27E452,2022-01-25T20:14:42.362Z,'27E462,95,2022-01-26T12:42:18.248Z,2022-01-26T21:38:33.562Z,,0,Hake,1000,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85fd4661-8987-461a-aea6-b374cb09b01b,7CE90A8D137EEC11805C339B1BB81A3B,2022-01-26T21:39:42.723Z
FM000017,2022-01-26T00:00:00.000Z,FM000017,2022-01-26T00:00:00.000Z,5.0,,FM000017,2022-01-25T02:55:53.111Z,'27E462,2022-01-25T06:18:47.570Z,'27E453,95,2022-01-25T15:37:40.619Z,2022-01-26T00:36:24.630Z,,0,Hake,1800,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,23,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e5d4f732-0cff-4a77-b932-c43e0c672d9b,1894EC4D8A7DEC1198EF073E303460F7,2022-01-26T06:33:13.571Z
FM000017,2022-01-23T00:00:00.000Z,FM000017,2022-01-23T00:00:00.000Z,5.0,,FM000017,2022-01-22T16:01:22.282Z,'30E35,2022-01-22T18:47:41.871Z,'30E315,80,2022-01-23T08:49:52.033Z,2022-01-23T17:00:00.000Z,,0,Hake,475,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,160,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d16fe347-a941-462d-8acd-12ddc2351288,B614D7899C7BEC11896661183A7B38EE,2022-01-23T18:21:48.648Z
FM000017,2021-11-29T00:00:00.000Z,FM000017,2021-11-29T00:00:00.000Z,5.0,,FM000017,2021-11-28T18:49:20.147Z,'30E25,2021-11-28T21:11:23.035Z,'30E24,105,2021-11-29T10:12:26.416Z,2021-11-29T20:40:26.019Z,,0,Hake,800,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,150,275,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f3e6bd0d-df5d-4656-82d3-28b7cbc9a8f4,066E10E47B50EC11BD3B871DB23DDBCD,2021-11-29T21:10:06.118Z
FM000018,2021-11-17T00:00:00.000Z,FM000018,2021-11-17T00:00:00.000Z,5.0,,FM000018,2021-11-12T20:00:00.000Z,"50.4191288421935,-7.64002984378326",2021-11-12T23:30:00.000Z,"50.4191548950203,-7.64001489650634",100,2021-11-13T11:15:00.000Z,2021-11-13T04:03:55.267Z,,0,,0,N,Set Gill Net (Anchored),,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6e42785c-fb4e-45fc-9559-651ba03dea49,5C4777903644EC11ACE3B71CBABC2963,2021-11-17T14:37:24.315Z
FM000018,2021-11-17T00:00:00.000Z,FM000018,2021-11-17T00:00:00.000Z,5.0,,FM000018,2021-11-09T22:00:00.000Z,"50.4423553686051,-7.61977972882656",2021-11-09T23:55:00.000Z,"50.4425122698728,-7.61972746474702",100,2021-11-10T14:09:27.817Z,2021-11-10T21:16:39.074Z,,0,Hake,800,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,0,Spurdog,Group,,600,600,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e2db1ce5-53e2-4e99-91e5-5151446bf955,60947DCF2E42EC119D4B5572066DF75F,2021-11-17T14:37:21.783Z
FM000018,2021-11-17T00:00:00.000Z,FM000018,2021-11-17T00:00:00.000Z,5.0,,FM000018,2021-11-10T21:52:09.999Z,"50.3923550251592,-7.63302728797905",2021-11-10T23:00:00.000Z,"50.4137677670382,-7.57648454649508",100,2021-11-11T13:11:25.848Z,2021-11-11T21:59:15.857Z,,0,,0,N,Set Gill Net (Anchored),,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454fcdff-2ccc-4b39-ac0f-c18153d6d9d3,C82EEE607042EC11A8142DBA3EBD3AC4,2021-11-17T14:37:23.881Z
FM000017,2021-07-02T00:00:00.000Z,FM000017,2021-07-02T00:00:00.000Z,5.0,,FM000017,2021-07-01T19:49:36.084Z,NA,2021-07-01T22:26:01.443Z,NA,105,2021-07-02T11:46:29.715Z,2021-07-02T20:07:44.046Z,,0,Hake,0,Y,,,,,Y,,N,NA,0,spurdog,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f90c6297-b3dd-4f84-a008-c326cd3d78f5,8A0148129DDAEB1198A4F5BF8A38D2FD,2021-07-02T19:30:07.882Z
FM000017,2021-09-26T00:00:00.000Z,FM000017,2021-09-26T00:00:00.000Z,5.0,,FM000017,2021-09-25T20:17:35.229Z,'29E240,2021-09-25T21:17:05.532Z,'29E341,105,2021-09-26T10:31:10.359Z,2021-09-26T20:00:11.425Z,,0,Hake,475,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdogs,Group,,130,240,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80f371ad-2d75-4812-8ad3-3f5ada6a03bb,E623C43B351EEC118495EDCA0954F9FD,2021-09-26T19:59:15.842Z
FM000017,2021-08-01T00:00:00.000Z,FM000017,2021-08-01T00:00:00.000Z,5.0,,FM000017,2021-07-31T20:41:30.637Z,'30E215,2021-08-01T00:00:00.000Z,'30E214,105,2021-08-01T13:03:22.224Z,2021-08-01T20:24:31.789Z,,0,Hake,475,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdogs,Group,,130,80,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5ffe9ffc-492d-464b-b692-8d97e417c2c9,C86D574C37F2EB11946BB9F022E3405B,2021-08-01T20:41:54.023Z
FM000017,2021-08-01T00:00:00.000Z,FM000017,2021-08-01T00:00:00.000Z,5.0,,FM000017,2021-07-30T21:11:32.932Z,'30E26,2021-07-30T23:42:09.926Z,'30E26,105,2021-07-31T13:26:28.861Z,2021-07-31T20:41:19.932Z,,0,Hake,650,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,90,50,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45c82f40-dc43-416e-9f72-000b4b518d1f,CE2B155472F1EB11ADEB0349F409A88A,2021-08-01T20:41:51.502Z
FM000017,2021-10-13T00:00:00.000Z,FM000017,2021-10-13T00:00:00.000Z,5.0,,FM000017,2021-10-12T21:12:06.520Z,'28E134,2021-10-12T23:54:10.908Z,'28E135,100,2021-10-13T13:09:29.575Z,2021-10-13T21:10:44.546Z,,0,Hake,1700,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,Porbeagle Shark,Group,,4,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87a44d2e-c271-451b-a166-c926c40d118e,B2509A9C982BEC118E5B2F4A670EF16A,2021-10-13T20:54:32.474Z
FM000017,2021-10-13T00:00:00.000Z,FM000017,2021-10-13T00:00:00.000Z,5.0,,FM000017,2021-10-12T21:12:06.520Z,'28E134,2021-10-12T23:54:10.908Z,'28E135,100,2021-10-13T13:09:29.575Z,2021-10-13T21:10:44.546Z,,0,Hake,1700,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,1,spurdog,Group,,25,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87a44d2e-c271-451b-a166-c926c40d118e,B2509A9C982BEC118E5B2F4A670EF16A,2021-10-13T20:54:32.474Z
FM000017,2021-09-14T00:00:00.000Z,FM000017,2021-09-14T00:00:00.000Z,5.0,,FM000017,2021-09-13T21:16:56.330Z,'28E134,2021-09-14T01:24:27.173Z,'28E134,75,2021-09-14T13:00:00.000Z,2021-09-14T21:22:41.797Z,,0,Hake,1700,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,0,spurdog,Group,,20,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f4209541-ea17-4547-b15e-b547f21d68f8,DCD26389CF14EC11B224D913BCD407FF,2021-09-14T20:32:33.684Z
FM000017,2021-09-14T00:00:00.000Z,FM000017,2021-09-14T00:00:00.000Z,5.0,,FM000017,2021-09-13T21:16:56.330Z,'28E134,2021-09-14T01:24:27.173Z,'28E134,75,2021-09-14T13:00:00.000Z,2021-09-14T21:22:41.797Z,,0,Hake,1700,Y,Set Gill Net (Anchored),,,,Y,Pingers,N,NA,1,Porbeagle Shark,Individual,,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f4209541-ea17-4547-b15e-b547f21d68f8,DCD26389CF14EC11B224D913BCD407FF,2021-09-14T20:32:33.684Z
FM000018,2021-07-15T00:00:00.000Z,FM000018,2021-07-15T00:00:00.000Z,5.0,,FM000018,2021-07-09T00:00:00.000Z,'28E437,1899-12-30T00:00:00.000Z,NA,0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,,NA,NA,NA,N,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b5aba375-8501-4add-be52-43c09e04a95b,78B3325C95E0EB118D0FE19CB72E3C9A,2021-07-15T19:19:52.414Z
FM000018,2021-07-15T00:00:00.000Z,FM000018,2021-07-15T00:00:00.000Z,5.0,,FM000018,2021-07-08T00:00:00.000Z,NA,1899-12-30T00:00:00.000Z,NA,0,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z,,0,,0,Y,,,,,N,NA,N,NA,NA,NA,Group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22e38dd4-2bcc-47d9-91c1-a2d25b0eef95,7E3B9ED595E0EB118D0FE19CB72E3C9A,2021-07-15T19:19:55.318Z
FM000018,2021-07-15T00:00:00.000Z,FM000018,2021-07-15T00:00:00.000Z,5.0,,FM000018,2021-07-14T18:38:40.649Z,"50.5880099209054,-6.1144838955299",2021-07-14T20:22:12.160Z,"50.6150911833276,-6.04401056639212",90,2021-07-15T12:06:35.924Z,2021-07-15T20:17:10.247Z,,0,Hake,700,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,0,,Group,,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f8ecc6a8-c479-4452-ba93-4b3e5c0f4ab2,0C3AF851CAE4EB11B1F4AB643051828D,2021-07-15T19:20:03.054Z
FM000018,2021-07-15T00:00:00.000Z,FM000018,2021-07-15T00:00:00.000Z,5.0,,FM000018,2021-07-14T18:38:40.649Z,"50.5880099209054,-6.1144838955299",2021-07-14T20:22:12.160Z,"50.6150911833276,-6.04401056639212",90,2021-07-15T12:06:35.924Z,2021-07-15T20:17:10.247Z,,0,Hake,700,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,1,Spurdog,Group,,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,f8ecc6a8-c479-4452-ba93-4b3e5c0f4ab2,0C3AF851CAE4EB11B1F4AB643051828D,2021-07-15T19:20:03.054Z
FM000018,2021-08-01T00:00:00.000Z,FM000018,2021-08-01T00:00:00.000Z,5.0,,FM000018,2021-07-31T20:21:24.020Z,"50.5263367637201,-7.53613025587234",2021-07-31T22:30:00.000Z,"50.5397337389909,-7.44710450372667",105,2021-08-01T14:10:26.607Z,2021-08-01T20:30:17.994Z,,0,Hake,400,Y,Set Gill Net (Anchored),,,,N,NA,N,NA,0,Blue Shark,Group,,40,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81f08dbe-55c0-42e7-a610-4226a335ff25,EC3F7A7C34F2EB119B4C3359A5CA0CF7,2021-08-01T19:32:31.256Z
